78,26,73,37,59,49,99,31,39,46,58,15,21,69,12,87,11,16,77
91,76,62,67,35,36,27,17,81,86,57,24,29,97,71,45,39,54,94,18,65
15,59,72,53,77,99,69,21,16
35,54,94,27,82,46,67,24,15
82,91,29,14,76,24,36,35,26,57,17,93,54,67,85,65,18,27,45,72,71,81,62
71,87,15,29,95,39,16,75,24,11,13,73,31,46,21,58,69,77,94,66,54,78,93
46,78,37,49,53,26,69,73,99,31,13,11,77,58,12,87,16
76,86,14,72,26,12,99,59,49,78,77,31,69,87,66,21,11,16,75,73,46
97,24,93,29,67,35,18,45,85,17,91,62,36,57,65,86,14
39,97,54,71,29,67,82,35,18,45,85,17,57
72,86,76,31,87,46,59,66,11,53,16,21,73,37,26,69,78
71,45,91,27,57,99,37
59,49,31,21,73,58,95,97,93
21,11,16,46,97,94,71,67,35,45,85
29,24,75,35,11,45,95,66,97,21,73,16,82,58,67
17,36,31,91,14,57,59,53,87,65,77,49,99,62,26
67,94,45,58,11,17,81,39,71
75,53,97,49,69,39,21,58,37,12,87,15,77
77,93,58,75,66,73,46,15,81
37,53,59,49,13,77,31,69,87,66,21,11,16,75,73,46,58,95,15,39,97,94,24
87,66,21,11,16,75,73,46,58,15,39,97,94,24,54,93,71,29,67,81,82,35,18
62,26,91,45,35,82,67
45,82,35,29,58,73,95,93,16,91,15,85,94,75,67,18,46,71,17
54,91,94,71,18,45,17,82,67,24,27,81,36,14,35,57,93,76,62,29,85,65,86
29,67,35,18,45,91,76,86,12,37,53
71,24,15,16,18,46,97,29,39,54,35,21,67,45,82,75,58,94,93,81,11,73,85
45,24,82,27,17,67,71,62,18,26,35,72,54,81,76,57,29
67,81,35,85,17,27,62,57,65,76,12
15,91,57,97,24,27,81,85,94,65,95,17,82
67,45,35,46,15,16,82,71,85,17,18,94,58,54,91
46,58,95,15,94,24,54,71,29,35,18,45,17,91,27,62,36
31,65,59,69,26,76,12,77,17,91,86,57,37,85,13
65,86,35,78,27,85,59,99,76,91,14
36,57,76,72,53,49,13,31,69,87,66,21,16
75,93,91,95,46,94,16,24,54,67,35,39,58,85,45,73,18,82,97,29,71,81,17
26,12,59,13,69,16,46
24,93,59,94,49,31,66
94,24,54,93,71,29,67,81,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72
14,72,37,59,13,78,77,69,11,16,46,58,95
86,69,66,78,21,49,87,27,76,37,36,72,65,57,26
72,26,16,73,46,95,15
97,91,54,17,35,82,62,18,58,94,57,39,95,29,93
45,62,36,57,37
54,78,69,75,58,46,21,24,53
53,62,57,13,17,14,65,49,12,36,86,18,26,59,76,91,77,45,78
37,53,59,78,77,31,87,16,75,73,15,39,97,94,24
94,24,54,93,67,17,27,36,14
73,46,58,97,54,29,35
91,62,65,72,12,37,69
58,69,59,16,78,77,12,73,37,97,13,87,39,21,99,11,75
62,36,65,86,12,99,37,53,31,87,21
15,97,24,54,93,71,29,81,82,35,18,45,85,17,27,36,57,65,76
76,86,14,26,12,99,37,59,49,78,77,31,69,66,21,11,16,73,46
49,13,78,69,66,11,16,46,58,97,94,93,71
24,54,73,91,58,15,97,29,17,62,95,93,82,67,81,85,46
73,46,58,95,15,39,24,54,29,67,81,35,18,45,17,27,62
91,27,36,12,37,49,78,31,66
95,66,15,75,78,99,58,26,39,77,16,46,11
67,82,35,45,85,17,62,65,76,86,14,72,37,53,59
35,18,45,85,17,91,27,36,57,76,86,72,26,12,99,37,53,49,13
82,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72,12,99,37,53,59,49,13
53,59,49,13,77,31,87,66,11,16,75,46,58,95,39,97,94,24,54
27,62,36,57,76,86,14,72,26,12,37,49,13,78,77,31,87,66,21
72,26,49,13,87,75,73
16,75,73,39,54,71,29,35,18,45,17
97,94,71,29,67,35,27,62,14
57,65,76,86,14,26,12,99,37,53,49,13,77,69,87,16,75
78,77,31,69,87,66,11,16,75,73,46,58,95,15,94,24,54,93,71,29,67
57,86,72,26,12,49,77,69,87,66,75
78,77,31,69,87,66,11,75,73,46,58,15,97,94,24,71,29
77,87,66,21,75,95,97,24,81
59,13,78,77,31,69,87,66,75,95,39,97,24,54,93
77,31,69,87,66,21,11,16,75,73,46,58,95,15,39,94,24,54,93,71,29,67,81
14,72,26,99,13,78,77,31,87,16,75,46,95
27,62,36,57,65,76,86,14,72,26,12,99,37,59,49,13,78,77,31,69,87,66,21
69,87,66,21,11,16,75,73,46,58,39,94,24,93,71,29,67,81,35
76,37,53,13,31,66,21,11,46
59,76,62,26,67,27,36
65,69,37,59,86,26,27,78,13,36,31,21,77,99,62,14,72
66,37,58,13,78,95,12,69,39,53,46,75,26,31,99,73,16
81,67,14,18,82,85,91,27,26,72,36,65,24,17,29,57,62,86,93,76,71
14,72,12,99,37,53,59,49,78,77,31,69,87,66,21,11,75,73,46,58,95
49,13,78,77,31,69,66,21,11,16,75,73,46,58,95,15,39,97,94,24,54,93,71
13,78,69,66,73,95,94,24,54,93,71
14,53,57,86,37,49,17,62,85,26,72,27,91
39,97,94,24,54,93,71,29,67,81,82,35,18,45,85,17,91,27,62,36,57,65,76
97,16,71,29,94,35,69,66,46,39,24,67,95
82,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72,12,99,37,53,59,49,13
65,14,26,99,53,13,78,77,11,16,73
82,46,71,94,81,93,67,62,36,54,17,29,91
29,67,81,82,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72,26,12,37,53
21,75,73,93,54,94,97,87,66
11,21,35,46,16,87,67,66,95,18,97,81,82
81,82,35,18,45,17,91,27,62,36,57,65,76,14,72,12,99,37,53,59,49
26,37,71,76,35,62,91,57,67,65,86,18,99
31,16,75,73,58,93,67
46,75,21,15,66,87,39,73,94,59,99,13,31,58,16,77,49
85,81,17,76,71,86,57,72,27,62,67,26,36,18,14,91,12
69,16,54,71,95
94,82,27,71,85,46,45,15,93,18,54,39,97,91,95,81,29,24,62
26,37,53,59,49,13,78,87,66,21,16,75,73,58,95,15,39
66,16,58,95,39,97,54,71,45
37,53,49,77,31,69,87,66,21,46,58,94,24
35,75,73,54,15,66,69,67,39
21,75,73,58,95,15,39,97,94,54,93,71,67,81,35,45,85
69,87,21,16,93,71,29,67,81,82,35
18,85,91,62,36,57,86,14,26,12,53,13,77
18,36,12,77,78,86,59
13,77,69,75,73,46,95,94,24,54,71
29,67,18,85,17,91,27,62,65,76,86,26,53
87,65,11,57,53,21,13,49,12,86,76
91,57,29,27,12,81,67,93,26,65,36,76,18,17,14,85,62,35,71,54,72
54,93,81,45,85,17,91,27,62,36,76,14,72,26,12
66,21,39,93,71,67,35
59,27,26,14,76,72,37,35,62,65,12,78,13
94,24,66,93,39,59,16,97,11,15,31
26,12,53,49,13,78,77,31,66,21,11,95,39
17,86,14,72,12,49,13,78,77,69,87
67,35,93,87,15,58,97,16,21,69,81,46,11,29,75,94,71,54,82
78,77,86,49,13,12,87,72,53,16,69,21,99,36,76,59,14,31,57,65,11
21,16,75,73,46,58,95,39,97,54,93,71,82,35,18,45,85
45,57,37,14,59,17,36,78,35,12,13,62,18,91,76,53,86,72,49,26,85
54,93,85,27,57,76,72,26,12
95,15,97,94,24,71,29,35,18,91,27
37,36,86,27,62
31,69,87,66,21,11,75,73,46,58,95,94,24,71,67,81,82
45,91,82,17,36,58,71,81,39,18,54,15,27
59,27,36,87,99,12,49,31,77,72,76,78,53,62,69,17,26,91,57
